RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9014,15799468,591,34,3,96127.27,1,0,0,30972.06,0
9015,15626383,596,60,7,121907.97,1,0,1,30314.04,0
9016,15597385,573,41,5,0,2,0,1,14479.29,0
9017,15570271,577,31,6,0,1,1,1,196395.25,0
9018,15690330,830,40,8,77701.64,1,0,1,19512.38,0
9019,15680611,663,67,9,0,3,1,1,72318.77,0
9020,15810227,421,34,2,0,2,1,1,96615.23,0
9021,15807194,718,34,5,113922.44,2,1,0,30772.22,0
9022,15712199,655,61,2,183997.7,2,1,1,161217.18,0
9023,15694995,712,23,2,0,2,0,1,66795.78,0
9024,15723400,663,28,4,0,2,1,1,123969.64,0
9025,15654772,640,47,6,89799.46,2,0,1,13783.77,1
9026,15574743,577,29,2,0,1,1,1,168924.41,0
9027,15807593,546,36,7,85660.96,1,0,0,134778.01,0
9028,15686718,802,37,9,115569.21,1,0,1,119782.89,0
9029,15695299,590,45,2,81828.22,1,1,0,52167.97,0
9030,15722701,594,18,1,132694.73,1,1,0,167689.56,0
9031,15799635,577,51,2,108867,1,0,0,140800.66,1
9032,15742323,541,39,7,0,2,1,0,19823.02,0
9033,15658435,781,27,5,0,2,0,0,72969.9,0
9034,15586029,806,34,2,96152.68,2,1,0,143711.02,0
9035,15772337,723,49,0,153855.52,1,1,1,180862.26,1
9036,15807555,535,45,2,0,2,1,0,125658.28,0
9037,15603378,768,36,3,141334.95,1,0,1,125870.5,0
9038,15792862,653,41,1,104584.11,1,1,0,15126.32,1
9039,15657349,803,50,8,98173.02,1,0,0,22457.25,1
9040,15777614,545,44,1,0,2,1,1,82614.89,0
9041,15653952,581,38,3,135157.05,1,1,1,32919.42,0
9042,15724336,513,49,5,171601.27,1,1,0,126223.84,0
9043,15689594,731,29,5,179539.2,1,0,0,112010.02,0
9044,15801920,727,39,5,80615.46,2,0,0,180962.32,0
9045,15653347,560,47,1,0,1,0,0,128882.66,1
9046,15749951,766,27,5,126285.73,1,1,0,177614.17,1
9047,15648178,630,23,4,137964.51,1,0,1,174570.55,0
9048,15738662,652,41,9,159434.03,1,1,0,178373.93,0
9049,15640855,729,40,5,113574.61,2,1,0,103396.08,0
9050,15584288,629,33,6,0,2,1,1,59129.72,0
9051,15760988,667,33,9,124573.33,2,0,0,683.37,0
9052,15569624,671,31,6,105864.6,2,1,0,145567.34,0
9053,15597949,768,47,5,104552.61,1,1,0,48137.08,1
9054,15604551,732,35,3,0,2,1,0,90876.95,0
9055,15617476,546,30,5,0,2,0,1,198543.09,0
9056,15645323,630,55,2,0,1,1,1,106202.07,1
9057,15793311,765,46,8,119492.88,2,0,1,166896.01,1
9058,15764153,704,33,0,130499.09,2,1,1,74804.36,0
9059,15802560,470,48,6,140576.11,1,1,1,116971.05,0
9060,15728608,688,34,9,91025.58,2,0,1,163783,0
9061,15770474,685,33,1,0,3,0,1,70221.13,1
9062,15724444,567,38,1,125877.65,2,1,1,107841.77,0
9063,15753110,720,64,3,45752.78,2,1,0,79623.28,1
9064,15711521,609,39,3,121778.71,1,1,1,138399.67,0
9065,15632816,521,49,2,127948.57,1,1,1,182765.14,0
9066,15693637,556,30,7,0,2,1,1,186648.19,0
9067,15725509,662,30,5,115286.68,2,1,1,149587.92,0
9068,15684645,704,41,9,62078.21,2,1,0,129050.67,0
9069,15692235,750,38,1,0,2,1,0,47764.99,0
9070,15777459,619,32,4,175406.13,2,1,1,172792.43,1
9071,15656937,468,26,1,131643.25,1,1,0,64436.16,0
9072,15610643,435,44,3,151739.65,1,1,0,167461.5,0
9073,15777315,529,43,6,93616.35,2,0,0,98348.66,0
9074,15611058,702,60,5,138597.54,2,1,1,41536.59,1
9075,15630413,608,41,5,0,2,1,1,72462.25,0
9076,15635942,576,40,9,0,2,1,0,112465.19,1
9077,15648858,666,27,1,85225.21,1,0,1,64511.44,0
9078,15810732,730,36,8,148749.29,2,1,0,91830.75,0
9079,15705448,647,52,7,130013.12,1,1,1,190806.36,1
9080,15730488,516,27,1,0,1,0,1,112311.15,0
9081,15620443,711,81,6,0,2,1,1,72276.24,0
9082,15741078,736,54,7,111729.47,2,0,1,84920.49,0
9083,15753161,768,36,5,180169.44,2,1,0,17348.56,0
9084,15711396,427,40,8,0,2,1,1,82870.75,0
9085,15593499,686,47,6,0,1,1,0,32080.69,1
9086,15579189,690,42,5,0,2,0,1,120512.08,0
9087,15743545,647,29,2,0,2,1,0,179032.68,0
9088,15791316,714,35,3,0,2,1,1,95623.28,0
9089,15608246,736,36,8,103914.17,1,1,1,110035.88,1
9090,15676526,608,34,4,88772.87,1,1,1,168822.01,0
9091,15813911,809,39,5,0,1,1,0,77705.75,0
9092,15630195,745,40,6,131184.67,1,1,1,49815.62,0
9093,15736250,781,38,2,117810.79,1,0,1,65632.33,1
9094,15671334,527,31,4,0,1,1,0,169361.89,0
9095,15574169,595,32,0,92466.21,1,1,0,4721.3,0
9096,15718839,850,38,2,102741.15,2,0,1,23974.85,0
9097,15762331,569,37,9,178755.84,1,1,0,199929.17,0
9098,15606901,728,43,7,0,2,1,0,40023.7,0
9099,15713559,473,32,5,146602.25,2,1,1,72946.95,0
9100,15768881,738,29,2,0,2,1,1,170421.13,0
9101,15743075,659,35,6,0,2,1,1,58879.11,0
9102,15660980,597,38,6,115702.67,2,1,1,25059.05,0
9103,15810942,445,61,2,137655.31,1,0,1,29909.84,0
9104,15728362,671,29,3,0,2,1,0,158043.11,0
9105,15683339,656,34,6,59877.33,1,1,0,14032.62,1
9106,15685476,658,31,5,100082.14,1,0,1,49809.88,0
9107,15663650,698,52,10,107304.39,3,1,0,28806.32,1
9108,15617434,655,38,9,0,1,0,1,90490.33,0
9109,15622470,772,41,10,96032.22,1,1,1,75825.57,0
9110,15703682,681,33,10,0,1,0,0,158336.36,0
9111,15727391,688,29,9,144553.5,2,1,0,143454.95,0
9112,15711062,633,40,5,86172.81,2,1,1,117279.49,0
9113,15567339,735,73,9,0,1,1,1,114283.33,0
9114,15760662,521,29,2,87212.8,1,1,1,994.86,0
9115,15605737,541,36,5,0,2,1,0,124795.84,0
9116,15692977,612,36,2,130700.92,2,0,0,77592.8,0
9117,15672082,562,62,3,0,2,1,0,105986.01,0
9118,15600280,703,32,6,0,2,0,0,33606.52,0
9119,15804052,710,23,6,0,2,1,1,134188.11,0
9120,15576065,731,40,5,171325.98,1,1,1,159718.27,1
9121,15796838,703,58,4,92930.92,1,0,1,85148.78,0
9122,15693526,618,40,0,0,1,1,0,119059.13,0
9123,15748595,689,29,1,77556.79,2,1,1,122998.26,0
9124,15679029,718,33,7,102874.28,1,0,0,117841.06,0
9125,15753639,608,37,5,146093.39,2,0,0,160593.41,0
9126,15604138,749,34,2,0,1,0,0,174189.04,1
9127,15666095,753,51,4,79811.72,2,0,1,68260.27,1
9128,15643487,630,39,10,105473.74,1,0,0,58854.88,1
9129,15764033,693,43,1,121927.92,1,1,0,87994.95,1
9130,15747288,838,40,6,61671.19,1,0,1,150659.35,1
9131,15790599,756,39,5,149363.12,2,1,1,109098.39,0
9132,15737705,775,27,4,152309.37,1,1,0,104112,0
9133,15737194,635,33,5,0,2,1,0,122949.71,0
9134,15726776,705,36,1,111629.29,1,1,1,21807.16,0
9135,15804357,481,40,3,0,1,1,1,32319.93,0
9136,15664432,727,49,7,96296.78,1,1,0,190457.87,1
9137,15688984,595,20,4,95830.43,1,1,0,177738.98,0
9138,15583026,535,38,0,135919.33,1,1,0,80425.65,0
9139,15771668,578,59,10,185966.64,1,0,0,9445.42,1
9140,15779904,597,29,5,0,2,1,1,174825.57,0
9141,15784323,449,21,7,0,2,0,0,175743.92,0
9142,15756277,850,43,8,92244.83,2,1,0,54949.73,0
9143,15663312,494,35,9,112727.06,2,1,0,183752.91,0
9144,15793197,676,34,8,100359.54,1,0,0,46038.28,0
9145,15731463,818,43,10,105301.5,1,1,1,78941.59,0
9146,15621768,712,45,6,112994.65,1,0,0,198398.68,0
9147,15691323,672,40,4,89025.88,2,1,0,188892.19,0
9148,15781326,636,35,9,95478.17,1,0,0,169286.74,0
9149,15595640,698,37,8,0,2,0,0,145004.39,0
9150,15814331,597,43,7,119127.46,2,1,0,55809.92,0
9151,15602030,717,28,4,128206.79,1,1,1,54272.12,0
9152,15747974,614,49,1,0,2,1,0,192440.54,0
9153,15611315,708,23,4,71433.08,1,1,0,103697.57,0
9154,15636977,507,36,9,118214.32,3,1,0,119110.03,1
9155,15690337,581,27,5,102258.11,2,1,0,194681.6,0
9156,15680666,579,39,2,151963.26,2,1,0,158948.63,0
9157,15679551,504,46,2,163764.84,1,1,1,165122.55,1
9158,15778915,737,32,7,128551.36,2,0,1,189402.71,0
9159,15568849,540,31,10,118158.74,1,1,1,158027.57,0
9160,15747762,609,32,7,118520.41,1,0,0,3815.48,0
9161,15753679,778,24,4,0,2,1,1,162809.2,0
9162,15750049,621,40,10,163823.37,1,0,0,89519.47,0
9163,15606097,665,63,7,104469.58,1,1,1,25165.36,1
9164,15802368,608,47,6,0,1,1,1,126012.57,0
9165,15767488,680,36,7,0,2,1,0,20109.21,0
9166,15669946,663,46,2,141726.88,1,1,1,58257.23,0
9167,15612103,627,35,2,137852.96,1,1,1,172269.21,1
9168,15645353,607,26,1,0,1,1,0,29818.2,0
9169,15650018,681,43,8,154100.3,1,0,0,114659.81,0
9170,15659002,766,45,6,0,2,0,0,147184.74,0
9171,15616028,694,30,2,0,3,0,1,15039.41,0
9172,15660475,411,54,9,0,1,0,1,76621.49,0
9173,15652615,742,39,8,140004.96,1,1,1,92985.78,0
9174,15653572,673,43,8,127132.96,1,0,1,6009.27,1
9175,15628059,529,61,1,0,2,1,1,191370.97,0
9176,15703413,519,38,7,125328.56,1,1,0,188225.67,0
9177,15610433,573,35,9,0,2,1,0,11743.89,0
9178,15770548,453,28,3,139986.65,1,1,0,136846.75,0
9179,15645637,798,39,6,119787.76,1,1,1,164248.33,0
9180,15590888,693,34,10,107556.06,2,0,0,154631.35,0
9181,15568326,637,44,2,0,2,1,0,149665.65,0
9182,15655368,672,47,1,0,1,0,0,91574.92,0
9183,15665579,597,28,0,142705.95,1,1,0,127233.39,0
9184,15676091,543,42,7,0,1,1,1,56650.47,0
9185,15716984,695,56,4,0,2,1,0,84644.76,0
9186,15715078,584,35,6,161613.94,2,1,1,148238.16,0
9187,15569452,652,58,3,116353.2,2,0,1,193502.9,0
9188,15628863,601,38,4,60013.81,1,1,1,38020.05,0
9189,15778192,628,28,4,0,2,1,1,176750.81,0
9190,15793723,607,32,9,144272.07,2,1,0,176580.63,0
9191,15798943,646,46,8,0,2,1,0,133059.15,0
9192,15764708,572,30,6,117696.67,1,1,0,100843.82,0
9193,15791040,801,58,1,79954.61,2,1,1,30484.19,0
9194,15631512,597,26,8,149989.39,1,1,0,42330.58,0
9195,15640106,613,40,7,124339.9,1,0,0,193309.58,0
9196,15710315,529,29,4,135759.4,1,0,0,112813.79,1
9197,15771535,794,37,9,0,2,1,0,68008.85,0
9198,15611947,557,34,3,83074,1,1,0,132673.22,0
9199,15670266,499,28,4,141792.61,1,1,1,22001.91,0
9200,15609083,544,26,6,0,1,1,0,100200.4,1
9201,15567923,739,30,6,0,1,0,0,122604.44,0
9202,15788183,458,43,1,106870.12,2,1,0,100564.37,0
9203,15735782,528,31,9,120962.59,1,1,0,5419.31,0
9204,15774401,773,51,4,0,2,0,0,123587.83,1
9205,15737971,646,30,5,0,2,1,0,13935.32,0
9206,15758750,564,31,0,110527.17,1,1,1,87060.77,0
9207,15611767,624,52,0,133723.43,1,0,0,4859.59,1
9208,15643770,682,52,5,112670.48,1,1,0,21085.17,1
9209,15744717,726,44,2,0,2,1,1,26733.86,0
9210,15570681,560,24,1,116084.32,1,1,0,89734.7,0
9211,15792650,382,36,0,0,1,1,1,179540.73,1
9212,15605531,457,38,6,0,2,1,0,173219.09,0
9213,15605339,673,37,10,0,2,1,1,37411.35,0
9214,15672216,584,40,4,82441.75,1,0,0,80852.11,0
9215,15812893,629,39,10,0,2,1,1,43174.49,1
9216,15624180,584,37,10,134171.8,4,1,1,70927.11,1
9217,15701364,724,30,10,0,2,1,1,54265.55,0
9218,15762588,644,31,5,0,2,1,1,41872.17,0
9219,15806318,676,48,2,124442.38,1,1,0,15068.53,1
9220,15712596,499,31,4,0,1,1,0,25950.49,0
9221,15600399,598,60,4,0,1,1,0,197727.14,1
9222,15576216,655,37,4,108862.76,1,1,0,79555.08,1
9223,15620750,559,28,3,141099.43,1,1,1,15607.27,0
9224,15623489,543,67,0,128843.67,1,1,1,134612.48,0
9225,15667944,679,39,0,86843.61,1,0,1,159830.58,0
9226,15584928,594,32,4,120074.97,2,1,1,162961.79,0
9227,15779913,586,27,5,130231.8,2,1,1,192427.16,0
9228,15644977,776,31,5,0,2,1,0,92647.94,0
9229,15749679,699,39,2,109724.38,1,1,1,180022.39,0
9230,15629010,847,35,5,111743.43,1,1,1,183584.14,0
9231,15768465,582,35,8,121309.17,2,1,1,28750.67,0
9232,15767781,648,38,10,82697.28,1,1,0,74846.67,0
9233,15635364,618,49,9,44301.43,3,1,1,89729.3,1
9234,15722004,543,31,4,138317.94,1,0,0,61843.73,0
9235,15766044,642,49,4,120688.61,1,1,0,24770.22,1
9236,15586680,462,27,4,176913.52,1,1,0,80587.27,0
9237,15635388,640,47,6,89047.14,1,1,0,116286.25,0
9238,15655175,740,40,4,114318.78,2,1,0,129333.69,1
9239,15639133,773,50,4,0,2,1,0,129372.94,0
9240,15799653,583,32,7,94753.55,2,1,1,18149.03,0
9241,15723872,589,46,10,0,2,0,1,168369.37,0
9242,15775627,509,35,8,0,2,0,1,67431.28,0
9243,15630704,612,32,9,106520.73,2,1,0,177092.16,0
9244,15815534,505,37,0,134006.39,1,1,1,93736.69,0
9245,15697249,546,25,3,132837.7,1,1,0,131647.31,0
9246,15681316,681,41,0,120549.29,2,1,0,175722.31,0
9247,15682523,762,20,1,139432.55,1,1,1,85606.83,0
9248,15650244,786,29,7,80895.44,2,1,0,64945.57,0
9249,15648638,629,34,6,0,2,1,0,190347.72,0
9250,15795747,787,39,7,171646.76,1,0,1,100791.36,0
9251,15607330,713,42,0,109121.71,1,0,1,167873.49,0
9252,15624013,541,39,6,109844.81,1,1,0,25289.23,0
9253,15800805,451,31,7,140931.82,1,0,1,20388.77,0
9254,15667321,644,49,10,0,2,1,1,145089.64,0
9255,15601116,686,32,6,0,2,1,1,179093.26,0
9256,15622033,847,41,3,101543.51,4,1,0,16025.17,1
9257,15758451,765,37,7,102708.77,1,1,0,9087.81,0
9258,15688689,678,37,8,149000.91,2,1,1,21472.42,0
9259,15652674,539,20,0,83459.86,1,1,1,146752.67,0
9260,15806327,800,40,3,75893.11,2,1,0,132562.23,0
9261,15649618,799,39,7,167395.6,2,0,1,139537.43,0
9262,15677117,629,61,6,0,2,1,1,133672.61,0
9263,15751445,734,52,6,71283.09,2,0,1,38984.37,0
9264,15749669,542,31,3,0,2,1,1,115217.59,0
9265,15656351,414,60,3,0,2,1,1,93844.82,0
9266,15667438,675,38,1,104016.88,1,0,0,22068.83,1
9267,15682273,683,38,5,127616.56,1,1,0,123846.07,0
9268,15580912,748,32,5,154737.88,2,1,1,172638.13,0
9269,15785183,596,29,2,0,2,1,1,1591.19,0
9270,15705383,642,35,4,125476.31,1,1,1,91775.51,0
9271,15712903,499,21,3,176511.08,1,1,1,153920.22,0
9272,15774285,649,47,8,110783.28,1,1,1,71420.16,0
9273,15583138,739,42,2,141642.92,2,1,0,172149.76,0
9274,15740160,616,31,1,0,2,1,1,54706.75,0
9275,15793425,560,33,9,0,1,0,1,183358.21,0
9276,15749265,427,42,1,75681.52,1,1,1,57098,0
9277,15623989,435,54,3,0,1,1,0,156910.46,1
9278,15604832,633,29,7,0,1,1,1,130224.73,0
9279,15584580,443,35,6,161111.45,1,0,0,13946.66,0
9280,15573854,727,62,5,0,2,0,1,38652.96,0
9281,15614847,674,45,6,72494.69,1,0,1,140041.78,0
9282,15679966,661,31,3,133964.3,1,1,1,166187.1,0
9283,15799435,619,34,1,0,1,1,0,139919.38,0
9284,15752186,562,27,3,0,2,1,0,28137.03,0
9285,15705544,633,61,3,157201.48,1,0,1,50368.63,0
9286,15713632,551,48,5,95679.29,1,0,0,94978.1,0
9287,15586523,720,29,7,106230.92,1,1,1,69903.93,1
9288,15609176,688,32,5,0,2,0,1,177607.77,0
9289,15769308,635,36,9,81231.85,2,1,0,196731.08,0
9290,15676810,561,31,1,81480.27,2,1,1,65234.6,0
9291,15634591,850,33,8,73059.38,1,1,1,186281,0
9292,15679804,636,36,5,117559.05,2,1,1,111573.3,0
9293,15677764,461,74,1,186445.31,2,1,1,196767.83,0
9294,15571917,771,38,5,137657.71,2,1,0,72985.61,0
9295,15574608,713,36,8,133889.35,1,1,1,143265.65,0
9296,15740868,658,45,9,134562.8,1,1,1,159268.67,0
9297,15702442,586,56,9,100781.75,2,1,1,54448.41,0
9298,15699797,737,30,8,174356.13,1,0,0,31928.5,0
9299,15648047,742,27,5,190125.43,2,0,0,21793.59,0
9300,15766826,824,26,7,146266,1,1,0,21903.62,1
9301,15591628,701,41,9,164046.1,1,1,0,49405.93,0
9302,15583857,623,43,4,123536.52,2,0,0,154908.52,0
9303,15752534,744,36,10,0,2,1,1,182867.84,0
9304,15741403,698,38,1,171848.38,1,0,0,16957.45,0
9305,15783589,616,40,9,0,2,0,0,93717.55,0
9306,15598046,662,39,5,139562.05,2,1,0,61636.22,0
9307,15643330,594,37,2,0,2,0,1,95864.5,0
9308,15680405,685,40,2,168001.34,2,1,1,167400.29,0
9309,15728683,742,27,0,0,2,0,1,131534.96,0
9310,15621644,678,83,6,123356.63,1,0,1,92934.41,0
9311,15733032,651,47,2,0,2,1,1,119808.64,0
9312,15608381,585,50,2,125845.66,1,1,0,9439.31,1
9313,15658946,579,40,10,45408.85,2,1,0,18732.91,0
9314,15757912,722,37,0,125977.81,1,0,0,160162.42,0
9315,15645371,613,51,7,147262.11,1,1,1,53630.9,1
9316,15653110,694,42,8,133767.19,1,1,0,36405.21,0
9317,15766355,550,49,0,108806.96,3,1,0,61446.92,1
9318,15585249,741,42,6,106036.52,1,1,0,194686.78,1
9319,15611786,668,69,9,0,1,0,1,134483.07,0
9320,15575486,529,27,1,0,2,1,1,37769.98,0
9321,15780215,636,31,6,0,2,1,1,2382.61,0
9322,15686099,563,61,1,82182.1,1,1,0,106826.92,1
9323,15739042,767,35,9,0,2,1,0,39511.61,0
9324,15815316,644,50,9,76817,4,1,0,196371.13,1
9325,15778489,780,71,9,142550.25,2,1,1,122506.78,0
9326,15786389,635,41,10,0,2,1,1,61994.2,0
9327,15601787,641,35,2,103711.56,1,0,1,192464.21,1
9328,15624715,593,40,2,0,1,1,1,5194.95,0
9329,15763093,540,35,7,128369.75,2,1,0,198256.15,0
9330,15572073,663,35,5,0,2,1,1,62634.94,0
9331,15780256,630,34,9,0,2,1,1,114006.35,0
9332,15659305,605,19,8,166133.28,1,1,1,107994.99,0
9333,15638882,710,62,9,148214.36,1,1,0,48571.14,1
9334,15714680,755,78,5,121206.96,1,1,1,76016.49,0
9335,15777217,641,25,10,0,2,1,1,180808.39,0
9336,15739123,737,50,4,127552.85,2,1,0,4225.11,0
9337,15594450,695,49,9,159458.53,1,1,0,135841.35,0
9338,15797751,466,47,5,102085.72,1,1,1,183536.24,1
9339,15691543,558,58,2,142537.18,1,1,1,88791.83,0
9340,15722845,665,29,1,182781.74,2,1,1,63732.9,0
9341,15605804,737,45,10,0,2,1,0,1364.54,0
9342,15702061,654,29,7,0,2,1,1,149184.15,0
9343,15694321,619,28,3,0,2,1,0,53394.12,0
9344,15798749,845,43,3,152063.59,2,1,0,97910.06,0
9345,15720050,727,28,2,110997.76,1,1,0,101433.76,0
9346,15758048,582,50,2,148942,1,1,1,116944.3,0
9347,15805681,716,41,9,0,1,1,1,113267.48,0
9348,15802809,660,36,0,84438.57,1,1,1,181449.51,0
9349,15807239,664,34,7,93920.47,1,0,0,179913.98,0
9350,15749093,801,43,4,158713.08,2,0,0,98586.14,0
9351,15689344,615,42,4,0,3,0,1,120321.09,0
9352,15606076,718,63,7,123204.88,1,1,1,100538.8,0
9353,15610090,667,40,8,72945.29,2,1,0,98931.5,0
9354,15693926,670,37,0,178742.71,1,1,1,194493.57,0
9355,15791501,590,43,8,0,2,1,1,143628.31,0
9356,15621870,739,40,8,0,1,1,0,167030.51,0
9357,15734711,373,42,7,0,1,1,0,77786.37,1
9358,15814405,418,46,9,0,1,1,1,81014.5,1
9359,15729359,837,29,9,0,2,1,1,41866.26,0
9360,15606944,645,43,9,140121.17,1,1,0,11302.7,1
9361,15671934,552,39,2,132906.88,1,0,1,149384.43,0
9362,15641773,580,45,2,179334.83,2,1,1,169303.65,0
9363,15701972,684,35,3,137179.39,1,1,1,37264.11,0
9364,15749114,634,35,3,0,2,1,1,19515.48,0
9365,15780362,607,49,9,119960.29,2,1,0,103068.22,0
9366,15753229,802,29,9,127414.55,1,1,1,134459.12,0
9367,15656009,736,36,6,0,1,1,0,70496.66,0
9368,15785024,629,40,9,137409.19,1,1,0,175877.7,1
9369,15670492,737,28,8,0,2,1,0,106390.01,0
9370,15795458,718,39,2,0,1,1,1,52138.49,0
9371,15732438,561,43,4,0,4,0,0,18522.91,1
9372,15781987,641,31,9,112494.99,1,1,1,32231.6,0
9373,15775826,677,30,1,78133.15,1,0,1,174225.88,0
9374,15807457,641,36,1,0,2,1,0,102021.39,0
9375,15632538,658,32,5,145553.07,1,1,1,31484.76,0
9376,15641389,659,48,4,123593.22,2,1,0,82469.06,1
9377,15657306,567,47,2,0,1,0,0,110900.43,1
9378,15709447,584,26,0,146286.22,1,1,0,105105.35,0
9379,15762682,709,35,1,111827.27,2,1,0,12674.68,0
9380,15626042,690,26,2,0,2,1,1,93255.85,0
9381,15597109,627,70,1,94416.78,1,0,1,145299.5,0
9382,15756148,765,45,2,91549.78,1,1,1,47139.44,0
9383,15665634,645,38,7,59568.57,1,1,1,167723.25,0
9384,15739997,716,23,2,94464.81,2,0,1,185900.88,0
9385,15686242,771,57,4,0,1,0,0,85876.67,1
9386,15759244,687,44,8,95368.14,2,1,1,1787.85,0
9387,15672027,717,33,10,102185.42,2,1,0,23231.93,0
9388,15594576,524,32,1,144875.71,1,0,0,187740.04,0
9389,15707138,679,39,5,0,2,1,1,100060.54,0
9390,15756954,538,32,2,0,1,1,1,80130.54,0
9391,15619130,752,37,5,113291.05,2,1,1,132467.54,0
9392,15639665,846,61,0,0,2,1,1,96202.44,0
9393,15571065,532,39,0,0,2,1,0,94977.3,0
9394,15686060,670,43,9,111677.88,1,1,0,178827.3,1
9395,15615753,597,35,8,131101.04,1,1,1,192852.67,0
9396,15800961,627,52,1,76101.81,2,0,1,177238.35,0
9397,15763065,700,40,2,0,2,1,0,199753.97,0
9398,15672467,766,52,7,92510.9,2,0,1,66193.61,0
9399,15752915,488,34,2,0,2,1,1,181270.84,0
9400,15744695,694,39,5,77652.4,1,1,1,25407.59,0
9401,15584897,639,31,3,98360.03,1,0,0,20973.8,0
9402,15601857,705,46,4,115518.07,1,0,0,76544.9,1
9403,15674156,810,69,3,27288.43,1,1,1,110509.9,0
9404,15695465,638,36,6,0,1,1,0,164247.51,0
9405,15792232,595,43,5,0,2,0,0,105149.8,0
9406,15807900,575,36,7,0,1,1,1,55868.97,1
9407,15743760,850,31,6,131996.66,2,1,1,178747.43,0
9408,15652835,419,27,2,121580.42,1,0,1,134720.51,0
9409,15767818,640,55,10,132436.34,1,1,0,978.66,0
9410,15591150,570,34,10,0,2,0,1,183387.12,0
9411,15734659,640,46,5,107978.4,2,1,0,155876.06,0
9412,15796115,689,40,4,78119.59,4,1,0,119259.34,1
9413,15724648,725,26,6,98684.15,1,0,0,133720.57,0
9414,15737732,751,44,10,0,2,1,0,170634.49,0
9415,15632280,544,53,9,0,1,1,0,125692.07,1
9416,15750407,768,43,2,129264.05,2,0,0,19150.14,0
9417,15795370,648,37,6,131753.41,1,1,0,86894.67,0
9418,15656829,577,33,6,0,2,1,0,57975.8,0
9419,15643794,639,27,2,0,1,1,1,82938.99,0
9420,15798605,686,26,1,57422.62,1,1,1,79189.4,0
9421,15637324,657,28,7,0,2,0,1,5177.62,0
9422,15589589,613,34,5,144094.2,1,1,0,44510.26,0
9423,15778936,701,33,9,147510.34,1,1,0,190611.92,0
9424,15757385,578,28,8,161592.76,1,1,0,177834.79,0
9425,15666200,689,40,1,0,2,1,1,119446.64,0
9426,15683977,687,72,4,0,2,1,1,50267.69,0
9427,15675518,499,53,1,75225.53,2,0,0,144849.1,1
9428,15584812,693,39,0,0,2,0,0,81901.6,0
9429,15752984,737,70,9,87542.89,2,1,1,42576.86,0
9430,15577913,651,32,8,144581.96,1,1,1,87609.5,0
9431,15591980,753,33,5,122568.05,2,1,1,82820.85,0
9432,15598948,523,24,5,172231.93,1,0,1,155144.12,0
9433,15574142,458,28,2,171932.26,2,1,1,9578.24,0
9434,15582903,643,39,7,0,2,1,1,170392.59,0
9435,15733229,638,34,7,0,2,0,0,3946.29,0
9436,15635752,685,38,4,111798.06,2,1,1,102184.66,0
9437,15771000,684,38,4,0,3,1,0,75609.84,0
9438,15804864,670,27,5,79336.61,1,1,1,26170.08,0
9439,15641175,701,63,3,120916.52,3,0,0,144727.45,1
9440,15692226,705,31,3,142905.51,1,1,1,58134.97,0
9441,15584156,593,27,10,0,3,0,0,94620,1
9442,15702656,651,33,1,96834.78,1,1,0,108764.69,0
9443,15606552,741,37,9,105261.76,2,1,1,149503.54,0
9444,15687001,596,54,1,123544,1,1,1,120314.75,1
9445,15781903,581,41,2,127913.71,2,1,1,44205.95,0
9446,15731951,689,28,5,95328.6,1,1,0,6129.61,1
9447,15580953,544,30,4,73218.89,1,0,1,126796.69,0
9448,15810390,718,41,1,0,2,0,1,27509.52,1
9449,15628274,583,35,8,149995.72,2,1,0,42143.55,0
9450,15615444,663,28,8,123674.28,2,1,1,87985.2,0
9451,15784010,666,33,2,124125.26,1,1,0,81884.8,0
9452,15571586,524,29,3,159035.45,1,1,0,2705.31,1
9453,15748616,599,27,5,0,2,1,0,30546.4,0
9454,15769402,667,27,7,156811.74,1,1,1,149402.59,0
9455,15739248,727,52,4,0,2,1,1,118429.02,0
9456,15603481,689,55,4,0,2,1,1,58442.25,0
9457,15723604,639,39,6,150555.83,1,1,0,30414.17,0
9458,15797822,678,28,2,109137.12,1,1,1,58814.41,0
9459,15665064,523,36,8,158351.02,2,1,0,155304.53,0
9460,15640580,650,47,9,0,1,1,0,187943.6,0
9461,15581089,744,35,7,0,2,1,1,43036.6,0
9462,15728605,697,40,4,0,2,0,1,26543.28,0
9463,15737385,800,46,6,0,2,1,0,171928.04,0
9464,15714789,664,24,7,0,1,0,1,35611.35,0
9465,15786035,740,39,9,0,2,1,0,19047.23,0
9466,15815259,835,56,2,0,2,1,1,39820.13,0
9467,15592716,559,52,2,0,1,1,0,129013.59,1
9468,15734850,676,36,1,82729.49,1,1,0,113810.12,0
9469,15638047,613,45,9,142765.24,2,1,0,34749.65,0
9470,15674573,713,25,4,121172.97,1,1,1,56268.98,0
9471,15694859,751,28,10,132932.14,2,1,1,46630.47,0
9472,15776404,523,22,8,123374.46,1,1,1,124906.59,0
9473,15579345,775,74,0,161371.5,1,1,1,134869.93,0
9474,15690733,608,45,4,0,2,0,0,36697.48,1
9475,15631481,673,51,8,79563.36,2,1,1,172200.91,0
9476,15620988,616,46,2,0,2,1,0,137136.46,0
9477,15571529,650,48,7,138232.24,1,1,0,57594.78,0
9478,15592104,655,41,5,0,1,0,0,36548,1
9479,15651900,782,53,1,81571.05,1,1,0,182960.46,1
